gene	Acniar cell 	Alpha cell	Beta cell	Delta cell	EndoMT cell	Endothelial cell	Fibroblast	Glial cell	Macrophage	PP cell	Perivascular cell	TFF1+ ductal cell	TUBA1A+ ductal cell
HLA-DQB1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-DRA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-DRB1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5902546947817475	0.0	0.0	0.31268350159133795	0.0
HLA-DRB5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.4824701128215286	0.0	0.0	0.0	0.0
HLA-E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HLA-F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HLCS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HLF	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HLX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HM13	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9012363503243038	0.0	0.0
HMCN1	1.0	0.0	0.0	0.0	0.9546380999715269	0.0	0.0	0.0	0.0	0.0	0.9226093658975458	0.0	0.0
HMCN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HMGA1	0.8030928397203447	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.9230620792858393	0.0
HMGA2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMGB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HMGB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HMGCLL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HMGN1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMGN2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMOX1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.8880738794630502	0.0	0.4516906090096144	0.0	0.0
HMOX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HMX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HNF1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HNF1B	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNF4A	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNF4G	0.0	0.0	0.0	0.0	0.0	0.6140038077364113	0.0	0.41934041347296974	0.0	0.0	0.0	1.0	0.0
HNMT	0.0	0.0	0.0	0.0	0.0	0.8595597622197888	1.0	0.0	0.0	0.0	0.0	0.9436723306323034	0.0
HNRNPA0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.9184116255617105	0.0	0.0	0.0	0.0
HNRNPA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
HNRNPA1P48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
HNRNPA2B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HNRNPA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HNRNPF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HNRNPH1	0.0	0.0	0.0	0.0	0.0	0.7220389962142093	0.0	0.0	0.0	0.0	1.0	0.0	0.0
HNRNPK	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.7990010544513715	0.0	0.0	0.0	0.0
HNRNPM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HOGA1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOMER1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HOMER2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6665703585291516	0.0	0.0	0.0	0.0	0.0
HOMER3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.52681265021703	0.0	0.0
HOMER3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HOOK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HOPX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HORMAD1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HORMAD2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOTAIRM1	0.0	0.0	0.0	0.7575771695729415	0.0	0.0	0.0	0.0	1.0	0.0	0.5868306988072328	0.0	0.0
HOXA-AS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.908382205700556	0.0	0.0
HOXA3	0.0	0.0	0.0	0.7912553202644307	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
HOXA4	0.0	0.0	0.0	0.7999355606631657	0.0	0.0	0.0	0.0	1.0	0.0	0.8874300635259197	0.0	0.0
HOXA5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6182098227843781	0.0	0.0
HOXA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.9623931231906946	0.0	0.0
HOXB-AS1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6697651271603515	0.0	0.0
HOXB-AS3	0.0	0.0	0.0	0.744426464635276	0.0	0.0	0.0	0.0	1.0	0.0	0.7465695143295542	0.0	0.0
HOXB2	0.0	0.0	0.0	1.0	0.9923326592105941	0.0	0.0	0.0	0.6625955662358597	0.0	0.6915801417665723	0.0	0.0
HOXB3	0.0	0.0	0.0	0.6881206735366469	1.0	0.0	0.0	0.0	0.9401755841427162	0.0	0.5407807051410561	0.0	0.0
HOXB4	0.0	0.0	0.0	0.7091662440029463	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HOXB5	0.0	0.0	0.0	0.44675044513793893	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HOXB6	0.0	0.0	0.0	0.4636009229038327	0.0	0.0	0.0	0.0	1.0	0.0	0.6142493507000282	0.0	0.0
HOXB7	0.0	0.0	0.0	0.6129560636967443	1.0	0.0	0.0	0.0	0.7201872114446187	0.0	0.6081964413263484	0.0	0.0
HOXB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HOXC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
HOXC5	0.7767054202839243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
HOXC6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
HOXD-AS2	0.7639363950262532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HOXD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HOXD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HOXD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HOXD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HPCA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HPCAL1	0.0	0.0	0.0	0.0	0.0	0.5387820545504381	0.9006288954460115	0.0	1.0	0.0	0.0	0.0	0.0
HPD	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HPDL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
HPGD	0.0	0.0	0.5076963798939178	0.0	0.0	0.0	0.0	0.0	0.0	0.4937717171637327	0.0	1.0	0.0
HPGDS	0.0	0.0	0.0	0.0	0.0	0.0	0.8180016160627804	0.0	0.0	0.0	0.0	1.0	0.0
HPS1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.9066176123789894
HPS3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HPSE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HPSE2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRASLS	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HRH2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRK	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HS2ST1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HS3ST1	0.0	0.0	0.0	0.0	0.0	0.5844782663933592	0.8770657311717102	0.0	0.0	0.0	0.0	1.0	0.0
HS3ST2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HS3ST3A1	1.0	0.0	0.0	0.5878965402331675	0.0	0.0	0.0	0.0	0.0	0.0	0.8686174093689408	0.0	0.0
HS3ST3B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HS3ST4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HS3ST5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HS6ST2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HS6ST3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HSBP1L1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD11B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
HSD11B1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HSD11B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HSD17B12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HSD17B14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HSD17B2	0.0	0.0	0.0	0.0	0.0	0.8463577078735082	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HSD17B4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3B7	0.0	0.0	0.0	0.0	0.0	0.6312364642926084	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HSF4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSP90B1	0.0	0.0	0.0	0.9213268977116839	0.0	0.0	0.0	0.0	1.0	0.0	0.9168983926605297	0.0	0.0
HSPA12B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HSPA1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HSPA1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HSPA4L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HSPA5	0.0	0.0	0.0	0.7313228183056071	0.0	0.0	0.0	0.0	0.7655153026440277	0.0	1.0	0.0	0.0
HSPA6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HSPB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
HSPB2	0.7886866806595519	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPB6	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6700514317068145	0.0	0.0
HSPB7	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPB8	0.0	0.0	0.0	0.6828605165139927	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPG2	0.0	0.0	0.0	0.0	0.5736289735495663	0.0	0.0	0.0	1.0	0.0	0.0	0.3520818796935896	0.0
HSPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HTR1D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HTR1F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HTR2B	0.9922539127080676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9637467928398202	0.0	1.0	0.0	0.0
HTR3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
HTR4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTRA1	0.0	0.0	0.0	0.0	0.7053735670853614	0.0	0.5097556987441056	0.0	1.0	0.0	0.482894831387461	0.0	0.0
HTRA2	0.0	0.0	0.0	0.9880868205016335	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HTRA3	0.0	0.0	0.0	0.6296826716114976	1.0	0.0	0.0	0.0	0.5716921359558422	0.0	0.7331914784384598	0.0	0.0
HTRA4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HUNK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
HVCN1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HYAL1	0.0	0.0	0.0	0.8327047752729787	0.0	0.0	0.0	0.0	0.7687952643646905	0.0	0.8103024439509476	1.0	0.0
HYAL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HYDIN	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IAPP	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICA1L	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9723271878018163
ICAM1	0.0	0.0	0.0	0.0	0.0	0.0	0.5144174551784149	0.0	1.0	0.0	0.0	0.0	0.0
ICAM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ICAM3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3684604434837093	0.0	0.0	1.0	0.0	0.0
ICAM4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICOS	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ICOSLG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ID1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7675959812589968	0.0
ID2	0.0	0.0	0.0	0.0	0.0	0.8174728501979687	0.8749515229631603	0.0	0.8723655353960091	1.0	0.0	0.0	0.0
ID3	0.0	0.0	0.0	0.6433199067832028	0.4859239491682394	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
IDH1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IDH2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6849471038933648	0.0	0.0	0.0	0.0	0.0
IDI2-AS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IDS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.971870412252185	0.0	0.0	1.0
IER2	0.0	0.0	0.0	0.9315877976394394	0.0	0.615023722820097	0.0	0.0	1.0	0.0	0.5228519612971565	0.0	0.0
IER3	0.5182298615819375	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6544757647931947	0.0	0.0
IER5L	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6178564685362831	0.0	0.0
IFFO1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFFO2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFI16	0.9475813236442725	0.0	0.0	0.8228551429559071	0.0	0.0	0.45126188702984943	0.0	1.0	0.0	0.7007196290110833	0.0	0.0
IFI27	0.0	0.0	0.0	0.0	0.6145591359180463	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
IFI27L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IFI30	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IFI44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
IFIH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IFIT1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFIT2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFIT3	0.0	0.0	0.0	1.0	0.0	0.7785669729068297	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFITM1	0.0	0.0	0.0	0.8152613455409236	1.0	0.0	0.0	0.0	0.9122537352389171	0.0	0.0	0.0	0.0
IFITM10	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IFITM2	0.0	0.0	0.0	1.0	0.0	0.6299449492234537	0.0	0.0	0.9213177699574078	0.0	0.42031243282986386	0.0	0.0
IFITM3	0.6416179972215441	0.0	0.0	1.0	0.0	0.5824376152731171	0.0	0.4986339405579712	0.7877976245568921	0.0	0.5825418128622056	0.0	0.0
IFNAR1	0.0	0.0	0.0	0.0	0.0	0.0	0.6795814773217163	0.0	1.0	0.0	0.0	0.0	0.0
IFNAR2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNGR1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNGR2	0.0	0.0	0.0	0.0	0.0	1.0	0.796728744533677	0.0	0.0	0.0	0.0	0.0	0.0
IFRD2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFT122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IFT140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
IFT172	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFT27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
IGBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
IGDCC4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
IGF1R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IGF2-AS	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2BP2	0.0	0.41694679836026644	0.0	0.0	0.0	0.7736598877414288	0.0	0.0	0.0	0.0	0.0	1.0	0.0
IGF2BP3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2R	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IGFBP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IGFBP3	0.0	0.0	0.0	0.0	0.0	0.3536313102670743	0.0	0.0	0.5548030466453763	0.0	1.0	0.6121474632702197	0.0
IGFBP4	0.0	0.0	0.0	0.9232879389314813	0.924939773524261	0.0	0.0	0.0	0.9502960648457861	0.0	1.0	0.0	0.0
IGFBP5	0.0	0.0	0.0	0.4137789038012764	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
IGFBP6	0.0	0.0	0.0	0.27441229688167174	0.0	0.19228033384788995	0.0	0.0	0.0	0.0	1.0	0.0	0.0
IGFBP7	0.0	0.0	0.0	0.8735685469900629	0.0	0.3462017862956744	0.0	0.0	0.8438010818603079	0.0	1.0	0.0	0.0
IGFBP7-AS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGFBPL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IGFLR1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IGFN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
IGLON5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGSF1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGSF10	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGSF11	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGSF21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IGSF3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGSF6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IGSF9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
IK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
IKBIP	0.0	0.0	0.0	0.8184252234518985	0.0	0.0	0.0	0.0	1.0	0.0	0.7658798448690459	0.0	0.0
IKBKE	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.8014201106218114	0.0	0.0
IKZF1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IKZF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
IKZF3	0.0	1.0	0.0	0.0	0.0	0.0	0.5877533863093821	0.0	0.0	0.0	0.0	0.0	0.0
IKZF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IL10	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IL10RA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IL10RB-DT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IL11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
IL12A-AS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12RB1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12RB2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL15RA	0.0	0.0	0.0	0.0	0.0	0.6846545179358413	0.0	0.0	1.0	0.0	0.0	0.0	0.0
IL16	0.0	0.0	0.0	0.0	0.0	0.0	0.7646788448830847	0.0	0.0	0.0	1.0	0.0	0.0
IL17B	0.0	0.8962688947123183	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL17RA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IL17RB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IL17RD	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
IL18RAP	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL19	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1A	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1B	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1R1	0.0	0.0	0.0	0.6416179455141738	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
IL1RAP	0.9863575902388326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.888781057452905	0.0	1.0	0.0
